"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1913 0.0963692680760237 6 10 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 0.421194223131953
1968 0.126096138689048 2 8 "GO:0070885;GO:0106057" "negative regulation of calcineurin-mediated signaling" 0.473767686549319
271 0.0693925858904879 3 625 "GO:0070887" "cellular response to chemical stimulus" 0.362937963027794
284 0.754663968533191 2 16 "GO:0070897" "transcription preinitiation complex assembly" 0.924690456894988
1275 0.390815983162869 2 6 "GO:0070898" "RNA polymerase III preinitiation complex assembly" 0.742082550715676
618 0.653284595175082 3 7 "GO:0070914" "UV-damage excision repair" 0.877627986701444
908 0.541104440615935 2 6 "GO:0070920;GO:0090065" "regulation of production of small RNA involved in gene silencing by RNA" 0.82269407859252
-691 0.000227913041653571 5 388 "GO:0070925" "organelle assembly" 0.0108206896366889
1329 0.157428433565341 7 15 "GO:0070932" "histone H3 deacetylation" 0.52284260368521
1973 0.151396936398749 7 7 "GO:0070933" "histone H4 deacetylation" 0.512175222893905
398 0.500522347069218 3 38 "GO:0070936" "protein K48-linked ubiquitination" 0.805915612582211
450 0.782335224641097 6 5 "GO:0070940" "dephosphorylation of RNA polymerase II C-terminal domain" 0.938712397630816
-239 0.862064915078075 5 7 "GO:0070941" "eisosome assembly" 0.963796418302434
-132 0.788519548711301 2 55 "GO:0070972" "protein localization to endoplasmic reticulum" 0.940192544096979
1027 0.231241212306059 9 18 "GO:0070979" "protein K11-linked ubiquitination" 0.603361738467097
187 0.87762916075332 6 9 "GO:0070987" "error-free translesion synthesis" 0.967988040626888
671 0.356562301327846 2 25 "GO:0070988" "demethylation" 0.721690070677961
-1134 0.301458155698458 3 11 "GO:0070989" "oxidative demethylation" 0.669510823527562
-22 0.982314940079149 2 14 "GO:0070997" "neuron death" 0.993752993855332
267 0.755365111681501 3 18 "GO:0071025;GO:0071027" "RNA surveillance" 0.925019256107064
358 0.780527417120469 2 8 "GO:0071028" "nuclear mRNA surveillance" 0.938712397630816
-702 0.503928680450294 2 12 "GO:0071033" "nuclear retention of pre-mRNA at the site of transcription" 0.805915612582211
-1116 0.452633044010207 4 6 "GO:0071034;GO:0071043;GO:0071038" "nuclear polyadenylation-dependent tRNA catabolic process" 0.782758950715965
1780 0.19545859474509 2 7 "GO:0071044" "histone mRNA catabolic process" 0.568020050576999
-1073 0.435046835630401 10 7 "GO:0071051" "polyadenylation-dependent snoRNA 3'-end processing" 0.775106899472842
-2136 0.0419810313575389 3 12 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.284734982162009
-1678 0.16662820451427 3 9 "GO:0071072;GO:1903726;GO:2001245;GO:2001246;GO:0150174" "negative regulation of phospholipid metabolic process" 0.53660601527662
106 0.948079641248973 8 5 "GO:0071076" "RNA 3' uridylation" 0.986843593857742
597 0.0985688974233011 6 102 "GO:0071103" "DNA conformation change" 0.423248564680937
1101 0.0872556646612327 2 32 "GO:0071108" "protein K48-linked deubiquitination" 0.399292625361041
141 0.862954362249155 3 20 "GO:0071156" "regulation of cell cycle arrest" 0.963901290933516
1134 0.349792826175263 7 9 "GO:0071168" "protein localization to chromatin" 0.714987489119496
28 0.924954778130982 3 156 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.978222702400365
-44 0.978660411468795 2 5 "GO:0071215" "cellular response to abscisic acid stimulus" 0.992900500749394
562 0.285461635576007 2 48 "GO:0071216" "cellular response to biotic stimulus" 0.653787040825403
1063 0.0888614546765739 3 34 "GO:0071219;GO:0071222" "cellular response to molecule of bacterial origin" 0.403272861374175
910 0.0343651452005438 2 72 "GO:0071229" "cellular response to acid chemical" 0.251198016314627
1644 0.0168684944636464 2 28 "GO:0071230" "cellular response to amino acid stimulus" 0.175418395854276
277 0.459281219998212 2 95 "GO:0071241;GO:0071248" "cellular response to inorganic substance" 0.785942026234499
540 0.639173104293274 3 10 "GO:0071242" "cellular response to ammonium ion" 0.869009186377253
-2006 0.14469663310299 2 7 "GO:0071243" "cellular response to arsenic-containing substance" 0.498417639601819
-1038 0.323070068181253 2 12 "GO:0071260" "cellular response to mechanical stimulus" 0.686820559053474
-969 0.23408346773128 4 20 "GO:0071265;GO:0071267;GO:0043102" "L-methionine biosynthetic process" 0.604313206780469
139 0.903873972261472 6 10 "GO:0071276" "cellular response to cadmium ion" 0.974967251000625
445 0.451262419833509 2 38 "GO:0071277" "cellular response to calcium ion" 0.782381505410332
-1064 0.43903244129928 2 7 "GO:0071285" "cellular response to lithium ion" 0.775898432827161
2453 0.025372533203964 2 11 "GO:0071300" "cellular response to retinoic acid" 0.21286434483165
216 0.255394141699081 3 377 "GO:0071310" "cellular response to organic substance" 0.624074694142996
-2189 0.178392481773 3 5 "GO:0071312" "cellular response to alkaloid" 0.547322919692309
-996 0.468723490507109 3 7 "GO:0071318" "cellular response to ATP" 0.789394038194364
-2365 0.00584251444078937 2 18 "GO:0071320" "cellular response to cAMP" 0.0975649134226959
-367 0.594078290490457 2 28 "GO:0071322" "cellular response to carbohydrate stimulus" 0.847780299833923
471 0.203494686768583 2 97 "GO:0071345" "cellular response to cytokine stimulus" 0.577974711977661
1778 0.196069197446108 2 7 "GO:0071361" "cellular response to ethanol" 0.568825088770192
-1107 0.335820715450067 2 10 "GO:0071371;GO:0071372" "cellular response to gonadotropin stimulus" 0.700788040088782
481 0.585571088613613 2 17 "GO:0071383;GO:0071384;GO:0071385" "cellular response to steroid hormone stimulus" 0.841515990125662
856 0.0316404000277781 2 84 "GO:0071396" "cellular response to lipid" 0.239162191068529
-328 0.825263996169114 2 6 "GO:0071398" "cellular response to fatty acid" 0.950111043261107
-254 0.494971875052959 2 96 "GO:0071407" "cellular response to organic cyclic compound" 0.805293027247376
-123 0.672548194070937 2 158 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.887053036267254
-1439 0.376337441147483 3 5 "GO:0071421" "manganese ion transmembrane transport" 0.733708739670641
-719 0.600897929698517 2 7 "GO:0071440" "regulation of histone H3-K14 acetylation" 0.850380851628899
-1051 0.518306282605845 2 5 "GO:0071441" "negative regulation of histone H3-K14 acetylation" 0.813278538689722
875 0.174057992135359 2 32 "GO:0071453" "cellular response to oxygen levels" 0.541082061861257
261 0.872543230912687 2 5 "GO:0071455" "cellular response to hyperoxia" 0.966383246220666
-1920 0.238023077520759 2 5 "GO:0071466" "cellular response to xenobiotic stimulus" 0.606491941717367
26 0.977588042337846 2 15 "GO:0071467" "cellular response to pH" 0.992900500749394
-1666 0.195404629255803 5 8 "GO:0071468" "cellular response to acidic pH" 0.568020050576999
-72 0.901018602730476 3 40 "GO:0071470" "cellular response to osmotic stress" 0.974742548474347
-1532 0.162495795977014 4 11 "GO:0071472" "cellular response to salt stress" 0.531715510914179
2013 0.216039288798832 2 5 "GO:0071474" "cellular hyperosmotic response" 0.593516410991571
-1569 0.172803520928969 2 10 "GO:0071476" "cellular hypotonic response" 0.539188282629748
769 0.39793038559715 3 16 "GO:0071480" "cellular response to gamma radiation" 0.744111191058008
1538 0.231711043400497 3 8 "GO:0071481" "cellular response to X-ray" 0.603361738467097
183 0.641359940590375 2 86 "GO:0071482;GO:0071478" "cellular response to radiation" 0.869436025887926
-94 0.706779446734171 2 215 "GO:0071495" "cellular response to endogenous stimulus" 0.902361319550017
-175 0.906026229400602 3 6 "GO:0071500" "cellular response to nitrosative stress" 0.974967251000625
-414 0.693366385797305 2 12 "GO:0071539;GO:1905508" "protein localization to microtubule organizing center" 0.89825884026702
1247 0.216714161193234 5 13 "GO:0071548;GO:0071549" "response to dexamethasone" 0.594115331670165
-675 0.0715067159309275 2 95 "GO:0071555;GO:0045229;GO:0071554" "external encapsulating structure organization" 0.366256007027712
-135 0.916556290201308 3 8 "GO:0071559;GO:0071560" "cellular response to transforming growth factor beta stimulus" 0.977172099077034
-1457 0.134008661144932 4 14 "GO:0071577" "zinc ion transmembrane transport" 0.483556844884948
3613 0.0263691267683736 2 5 "GO:0071596" "ubiquitin-dependent protein catabolic process via the N-end rule pathway" 0.215297606989032
1806 0.000403123900607506 5 51 "GO:0071616;GO:0034030;GO:0034033;GO:0035384;GO:0033866" "nucleoside bisphosphate biosynthetic process" 0.0161947274686362
-2337 0.115675188974438 5 6 "GO:0071637" "regulation of monocyte chemotactic protein-1 production" 0.458777814022599
166 0.874161017988012 2 12 "GO:0071669" "plant-type cell wall organization or biogenesis" 0.966457987074336
-995 0.306335153066976 2 14 "GO:0071674" "mononuclear cell migration" 0.675944118671937
-1733 0.0859314528591047 2 13 "GO:0071675" "regulation of mononuclear cell migration" 0.398028392511463
-1461 0.228243823863611 5 9 "GO:0071677" "positive regulation of mononuclear cell migration" 0.603361738467097
654 0.446162624869967 5 18 "GO:0071709" "membrane assembly" 0.778966755832312
1787 0.0244499720466034 2 21 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.209054463561659
969 0.451127967814448 3 8 "GO:0071715;GO:1901571" "fatty acid derivative transport" 0.782381505410332
-860 0.562414470639355 2 6 "GO:0071763" "nuclear membrane organization" 0.832906065998079
658 0.0484344225046719 5 120 "GO:0071824" "protein-DNA complex subunit organization" 0.303842368204984
-914 0.384337010315809 5 12 "GO:0071825;GO:0071827" "protein-lipid complex subunit organization" 0.738620068583004
-1053 0.412910976093784 3 8 "GO:0071850" "mitotic cell cycle arrest" 0.759639831844927
329 0.775190270536547 5 10 "GO:0071867;GO:0071868;GO:0071869;GO:0071870" "cellular response to monoamine stimulus" 0.934908425683775
-1761 0.279066621740827 4 5 "GO:0071871;GO:0071872" "response to epinephrine" 0.646227831503837
-148 0.73599698580203 2 69 "GO:0071897" "DNA biosynthetic process" 0.91404444470778
-432 0.0958503340847355 2 200 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.421004873446915
138 0.796730605569123 6 46 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.942940244471158
-671 0.0470359599404887 5 117 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.299111477368892
-352 0.759381377937194 4 10 "GO:0071940;GO:0070726" "cell wall assembly" 0.926875663751562
-59 0.918760915627268 2 40 "GO:0071941" "nitrogen cycle metabolic process" 0.977172099077034
302 0.792701483863671 5 10 "GO:0071963" "establishment or maintenance of cell polarity regulating cell shape" 0.941526676982526
-3826 0.00539960331363873 2 7 "GO:0071966" "fungal-type cell wall polysaccharide metabolic process" 0.0947879943041286
574 0.724352040101624 2 5 "GO:0072001" "renal system development" 0.909047358348938
-490 0.741300980529484 3 6 "GO:0072078;GO:0072088;GO:0072156" "nephron tubule morphogenesis" 0.916860715409172
-1375 0.130710424129294 2 16 "GO:0072089" "stem cell proliferation" 0.481715461984781
-1002 0.320968703532175 3 13 "GO:0072091" "regulation of stem cell proliferation" 0.686540460708102
-418 0.797297577337395 8 5 "GO:0072319" "vesicle uncoating" 0.942940244471158
-723 0.351286472629142 5 22 "GO:0072321" "chaperone-mediated protein transport" 0.716309753799621
-1369 5.0632543572371e-05 4 117 "GO:0072329" "monocarboxylic acid catabolic process" 0.00341198011363494
521 0.0433358266568167 2 202 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.288061924222157
-111 0.873721420958376 2 27 "GO:0072331" "signal transduction by p53 class mediator" 0.966457987074336
-1094 0.341926410370554 3 10 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.706796891089919
-606 0.709467496058415 5 5 "GO:0072334" "UDP-galactose transmembrane transport" 0.903858180260434
-695 0.566430465530531 5 9 "GO:0072337" "modified amino acid transport" 0.834278076742395
518 0.594240937766551 3 14 "GO:0072344" "rescue of stalled ribosome" 0.847780299833923
-670 0.290323920931151 2 33 "GO:0072348" "sulfur compound transport" 0.658151568990965
122 0.915319988459097 2 10 "GO:0072376" "protein activation cascade" 0.977058485381223
268 0.783028142195538 6 14 "GO:0072382;GO:0072385" "minus-end-directed vesicle transport along microtubule" 0.939004471324041
-727 0.596925656321358 6 7 "GO:0072383;GO:0072386" "plus-end-directed vesicle transport along microtubule" 0.849060631501398
158 0.724539900263754 2 66 "GO:0072384" "organelle transport along microtubule" 0.909047358348938
521 0.748644393520632 4 5 "GO:0072396" "response to cell cycle checkpoint signaling" 0.921240594079978
184 0.886300781149785 4 8 "GO:0072425" "signal transduction involved in G2 DNA damage checkpoint" 0.969870262871609
487 0.581310881127348 3 17 "GO:0072488" "ammonium transmembrane transport" 0.841515990125662
-51 0.864741869078617 2 151 "GO:0072507;GO:0072503;GO:0006874;GO:0055074" "divalent inorganic cation homeostasis" 0.964298241212481
-148 0.788124815451808 2 44 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.940145463384593
-1468 0.367054132469403 3 5 "GO:0072526" "pyridine-containing compound catabolic process" 0.728194281021822
-731 0.0664131204639738 3 84 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.353873068436513
-1270 0.24694776521989 2 11 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.618459444805178
-781 0.439042642555723 2 13 "GO:0072530" "purine-containing compound transmembrane transport" 0.775898432827161
-1944 0.0122511948444678 3 22 "GO:0072531" "pyrimidine-containing compound transmembrane transport" 0.144591785480753
520 0.475066564161037 3 25 "GO:0072583" "clathrin-dependent endocytosis" 0.794086984756503
-79 0.830471875385097 2 99 "GO:0072593" "reactive oxygen species metabolic process" 0.951296469184809
275 0.228194774679436 2 260 "GO:0072594" "establishment of protein localization to organelle" 0.603361738467097
-946 0.212867680220615 2 23 "GO:0072595" "maintenance of protein localization in organelle" 0.590776832006387
429 0.445173438687089 6 42 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.778652892731347
-630 0.00862955424503007 5 234 "GO:0072657" "protein localization to membrane" 0.118599597485972
2745 0.04590819355315 3 7 "GO:0072658;GO:0072660" "maintenance of protein location in plasma membrane" 0.294630464923288
68 0.932216631894734 2 21 "GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.980564221565005
1726 0.179591969018868 3 8 "GO:0072710;GO:0072711" "cellular response to hydroxyurea" 0.549269190450549
-991 0.326317076293362 2 13 "GO:0072718" "response to cisplatin" 0.690654885893448
-415 0.746790298541986 6 8 "GO:0075071;GO:0075044" "positive regulation by symbiont of host autophagy" 0.920409856089626
320 0.792069823543847 7 9 "GO:0080009" "mRNA methylation" 0.941526676982526
128 0.931601007913263 2 6 "GO:0080022" "primary root development" 0.98041033024222
-990 0.471598884508761 4 7 "GO:0080110" "sporopollenin biosynthetic process" 0.791773652485582
80 0.605830731902257 2 578 "GO:0080134" "regulation of response to stress" 0.851490535314482
-152 0.450138430563181 2 335 "GO:0080135" "regulation of cellular response to stress" 0.781661829963828
275 0.866057295345425 2 5 "GO:0080144" "amino acid homeostasis" 0.964483353213616
-655 0.610421609686533 2 8 "GO:0080147" "root hair cell development" 0.853813687736972
103 0.928511413100476 3 10 "GO:0080167" "response to karrikin" 0.979072685332101
1010 0.46255854492329 2 7 "GO:0080182" "histone H3-K4 trimethylation" 0.785942026234499
-494 0.6678458853528 3 10 "GO:0080187;GO:0097501;GO:1990169" "stress response to metal ion" 0.885796860001269
-950 0.489510946855893 9 7 "GO:0085020;GO:0044314" "protein K6-linked ubiquitination" 0.802974768733381
1026 0.328543516414598 2 12 "GO:0086010" "membrane depolarization during action potential" 0.693314368383624
-1958 0.187429189904221 4 6 "GO:0086036;GO:0098904" "regulation of AV node cell action potential" 0.558544333395032
-552 0.710137794036144 2 6 "GO:0089718" "amino acid import across plasma membrane" 0.904008441036871
-1803 0.189815040071375 2 7 "GO:0090025;GO:0090026" "regulation of monocyte chemotaxis" 0.560853774694629
-404 0.803950711415903 4 5 "GO:0090042" "tubulin deacetylation" 0.945223410304311
182 0.491216775539415 3 193 "GO:0090068;GO:0045787" "positive regulation of cell cycle" 0.803406525764634
1647 0.116883085018297 3 12 "GO:0090069" "regulation of ribosome biogenesis" 0.458777814022599
-1583 0.168837276602197 3 10 "GO:0090075" "relaxation of muscle" 0.537596259115624
-239 0.835698113437747 2 10 "GO:0090083;GO:0090084" "regulation of inclusion body assembly" 0.953713935521144
-705 0.239361361680324 3 37 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.609060577646274
231 0.826060992005075 2 12 "GO:0090100;GO:0030513" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.950200408537682
-896 0.248075107070248 2 22 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.618459444805178
-1136 0.444298869692886 2 6 "GO:0090102" "cochlea development" 0.777988548858708
1199 0.323071746811134 4 9 "GO:0090110" "COPII-coated vesicle cargo loading" 0.686820559053474
170 0.908962437762712 2 6 "GO:0090114" "COPII-coated vesicle budding" 0.975245239715911
-185 0.885609673057365 4 8 "GO:0090140;GO:0090141" "regulation of mitochondrial fission" 0.969846634126851
-675 0.599562612603468 5 8 "GO:0090148" "membrane fission" 0.850080105821939
-539 0.086515792521913 2 135 "GO:0090150" "establishment of protein localization to membrane" 0.398480634499754
-424 0.674124739554017 6 13 "GO:0090151;GO:0051204" "protein insertion into mitochondrial membrane" 0.887053036267254
-988 0.505885469221564 2 6 "GO:0090153;GO:1905038" "regulation of sphingolipid biosynthetic process" 0.807021569456928
-150 0.926657216693779 2 5 "GO:0090158" "endoplasmic reticulum membrane organization" 0.979072685332101
-1056 0.516476069032666 2 5 "GO:0090162" "establishment of epithelial cell polarity" 0.813050872802742
-489 0.510170883440894 5 24 "GO:0090169;GO:1901673" "regulation of spindle assembly" 0.808789689516581
986 0.310525658265207 5 14 "GO:0090175" "regulation of establishment of planar polarity" 0.676774230689637
-469 0.733028500988925 3 7 "GO:0090176;GO:2000807" "regulation of synaptic vesicle clustering" 0.913294039792399
-157 0.886209651224705 2 11 "GO:0090181" "regulation of cholesterol metabolic process" 0.969870262871609
112 0.934842532466554 2 7 "GO:0090183;GO:2000696" "regulation of kidney development" 0.981596406294361
-1934 0.0779069830230485 6 11 "GO:0090199" "regulation of release of cytochrome c from mitochondria" 0.380904350517478
-1856 0.149173229413581 3 8 "GO:0090201" "negative regulation of release of cytochrome c from mitochondria" 0.50766744230361
-653 0.534498399268094 2 12 "GO:0090207" "regulation of triglyceride metabolic process" 0.818658621238883
-133 0.88733899419248 5 15 "GO:0090231;GO:0090266;GO:1903504" "regulation of spindle checkpoint" 0.969990140694972
178 0.896989640152855 4 7 "GO:0090232;GO:1901978;GO:0090267" "positive regulation of mitotic cell cycle spindle assembly checkpoint" 0.974167589435567
398 0.772564047906475 2 7 "GO:0090235" "regulation of metaphase plate congression" 0.933691811441496
139 0.932032893678449 2 5 "GO:0090239" "regulation of histone H4 acetylation" 0.980564221565005
55 0.905168602454899 5 62 "GO:0090257" "regulation of muscle system process" 0.974967251000625
-808 0.0861079678989866 2 60 "GO:0090287" "regulation of cellular response to growth factor stimulus" 0.398404307731967
-533 0.373585518718509 2 37 "GO:0090288" "negative regulation of cellular response to growth factor stimulus" 0.732101452723232
172 0.854398172569186 3 15 "GO:0090303" "positive regulation of wound healing" 0.960364693299451
568 0.0983050740172758 3 113 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.423248564680937
227 0.759806952164319 2 24 "GO:0090307" "mitotic spindle assembly" 0.927006072423165
2850 0.00173413674118103 2 16 "GO:0090313;GO:0090314" "regulation of protein targeting to membrane" 0.0470469045756776
840 0.0558143936475897 3 69 "GO:0090316" "positive regulation of intracellular protein transport" 0.323429315755381
-292 0.700280194641758 3 23 "GO:0090317" "negative regulation of intracellular protein transport" 0.899602841418518
1302 0.0178144224835169 2 44 "GO:0090329" "regulation of DNA-dependent DNA replication" 0.180652080427509
-430 0.791701329253214 2 5 "GO:0090332" "stomatal closure" 0.941526676982526
40 0.973561300114157 2 9 "GO:0090333" "regulation of stomatal closure" 0.992809155937747
491 0.702898310944974 5 8 "GO:0090335" "regulation of brown fat cell differentiation" 0.899958307006405
-650 0.535909844204965 2 12 "GO:0090342" "regulation of cell aging" 0.818658621238883
221 0.863542970790845 4 8 "GO:0090344" "negative regulation of cell aging" 0.963901290933516
-221 0.872451747002016 3 7 "GO:0090351" "seedling development" 0.966383246220666
-25 0.965461221658497 5 40 "GO:0090382" "phagosome maturation" 0.990571726229012
-2557 0.00856311334255696 6 14 "GO:0090383" "phagosome acidification" 0.118238439326651
-3429 0.00288576953867946 3 10 "GO:0090385" "phagosome-lysosome fusion" 0.0648212103903375
674 0.600238731607682 3 8 "GO:0090398" "cellular senescence" 0.850380851628899
127 0.453205816606491 4 480 "GO:0090407" "organophosphate biosynthetic process" 0.782758950715965
-2561 0.00488810474647574 2 16 "GO:0090481" "pyrimidine nucleotide-sugar transmembrane transport" 0.0911662631761113
697 0.125983901795114 2 64 "GO:0090501" "RNA phosphodiester bond hydrolysis" 0.473767686549319
-426 0.650546765090604 3 15 "GO:0090503" "RNA phosphodiester bond hydrolysis, exonucleolytic" 0.876460748475699
-2277 0.0977387711702238 2 7 "GO:0090598" "male anatomical structure morphogenesis" 0.422725244253825
-888 0.518363392556442 4 7 "GO:0090611" "ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway" 0.813278538689722
-2126 0.0429598632579381 4 12 "GO:0090627" "plant epidermal cell differentiation" 0.288061924222157
-706 0.140393163804519 3 58 "GO:0090630" "activation of GTPase activity" 0.492909780147294
965 0.453116303761422 3 8 "GO:0090646" "mitochondrial tRNA processing" 0.782758950715965
2232 0.0826642918804038 2 8 "GO:0090698" "post-embryonic plant morphogenesis" 0.392467513041281
-395 0.745005284655034 2 9 "GO:0097009" "energy homeostasis" 0.919808534068774
-1295 0.313966143512388 2 8 "GO:0097052;GO:0097053" "L-kynurenine metabolic process" 0.680305618458364
1275 0.353741321414651 4 7 "GO:0097054;GO:0019676" "L-glutamate biosynthetic process" 0.719187951761757
1067 0.330667657401361 2 11 "GO:0097056" "selenocysteinyl-tRNA(Sec) biosynthetic process" 0.695984620968708
402 0.80480715673894 3 5 "GO:0097066" "response to thyroid hormone" 0.945223410304311
-1694 0.2976594370941 2 5 "GO:0097091" "synaptic vesicle clustering" 0.666820980256917
-1217 0.101553013597559 2 24 "GO:0097120;GO:1900383" "receptor localization to synapse" 0.429441792318423
-629 0.071043286386727 2 110 "GO:0097164" "ammonium ion metabolic process" 0.366256007027712
-1781 0.230444016623417 3 6 "GO:0097178;GO:1903393" "ruffle assembly" 0.603361738467097
201 0.65720603544184 3 65 "GO:0097190" "apoptotic signaling pathway" 0.879619555122539
-169 0.853082874734781 2 16 "GO:0097191" "extrinsic apoptotic signaling pathway" 0.960263541960088
277 0.626041099512971 2 41 "GO:0097193" "intrinsic apoptotic signaling pathway" 0.861068957003524
-2450 0.13207602710329 2 5 "GO:0097194" "execution phase of apoptosis" 0.482109675761854
-450 0.761833587772714 3 6 "GO:0097201" "negative regulation of transcription from RNA polymerase II promoter in response to stress" 0.928037928831014
-1970 0.184812742104863 2 6 "GO:0097202" "activation of cysteine-type endopeptidase activity" 0.553662726645983
-1261 0.395856467718948 3 6 "GO:0097205" "renal filtration" 0.743636005039893
166 0.885163238754222 2 10 "GO:0097242" "amyloid-beta clearance" 0.969846634126851
759 0.531414213051195 3 9 "GO:0097264" "self proteolysis" 0.816653729906073
66 0.9591700352367 4 8 "GO:0097284;GO:1904019" "epithelial cell apoptotic process" 0.9905597521995
138 0.673578325813747 2 125 "GO:0097305" "response to alcohol" 0.887053036267254
316 0.618046002028329 2 33 "GO:0097306" "cellular response to alcohol" 0.85844288446621
656 0.610217202466261 7 8 "GO:0097340;GO:0097341;GO:1990001" "inhibition of cysteine-type endopeptidase activity involved in apoptotic process" 0.853813687736972
2395 0.00665870394743028 6 17 "GO:0097352" "autophagosome maturation" 0.10342031632849
211 0.785879770055807 2 22 "GO:0097428" "protein maturation by iron-sulfur cluster transfer" 0.940145463384593
-373 0.108244459530369 4 250 "GO:0097435" "supramolecular fiber organization" 0.446667082652623
-2001 0.145586236365005 3 7 "GO:0097499" "protein localization to non-motile cilium" 0.499802214899746
-2154 0.0218725480767154 2 15 "GO:0097529" "myeloid leukocyte migration" 0.199527305381041
849 0.438845694187417 9 11 "GO:0097553;GO:1902656;GO:0051209" "calcium ion transmembrane import into cytosol" 0.775898432827161
795 0.172727275335278 6 39 "GO:0097576" "vacuole fusion" 0.539188282629748
-1418 0.27019411324261 6 8 "GO:0097581;GO:0030032" "lamellipodium organization" 0.637780228885664
-1100 0.19959540806674 2 18 "GO:0097711" "ciliary basal body-plasma membrane docking" 0.57287143048427
-454 0.653191514330564 -1 13 "GO:0097755" "obsolete positive regulation of blood vessel diameter" 0.877627986701444
1612 0.183717517667132 -1 9 "GO:0097756" "obsolete negative regulation of blood vessel diameter" 0.553005611536943
-979 0.217855517064377 2 21 "GO:0098534;GO:0007099" "centriole assembly" 0.596070956316285
-1260 0.43872341214824 3 5 "GO:0098581;GO:0032490" "detection of external biotic stimulus" 0.775898432827161
-657 0.567962716733505 5 10 "GO:0098586" "cellular response to virus" 0.834579439951294
-932 0.105549356929294 3 40 "GO:0098609" "cell-cell adhesion" 0.438306348676262
-669 0.00262833682507655 2 273 "GO:0098656" "anion transmembrane transport" 0.0620406285602815
84 0.856387828808328 2 61 "GO:0098657;GO:0098739" "import into cell" 0.960973448358789
266 0.605907458470549 3 50 "GO:0098661" "inorganic anion transmembrane transport" 0.851490535314482
111 0.603045479548307 2 298 "GO:0098662;GO:0098655;GO:0098660" "inorganic ion transmembrane transport" 0.850380851628899
-1588 0.00719403051582303 2 38 "GO:0098693" "regulation of synaptic vesicle cycle" 0.108117480198232
-3168 0.0038785622823448 3 11 "GO:0098722" "asymmetric stem cell division" 0.0786632680370708
-617 0.541149277656183 2 13 "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.82269407859252
597 0.622851164354757 2 9 "GO:0098780" "response to mitochondrial depolarisation" 0.859970973124314
269 0.717545494864644 2 24 "GO:0098781" "ncRNA transcription" 0.908021600328977
-1053 0.478367171298604 2 6 "GO:0098787;GO:0098789" "mRNA cleavage involved in mRNA processing" 0.794995243311682
495 0.449095240389155 3 31 "GO:0098813" "nuclear chromosome segregation" 0.780499132423415
322 0.815119156845433 4 7 "GO:0098815;GO:2000463" "positive regulation of excitatory postsynaptic potential" 0.945991065916728
310 0.821581406834645 3 7 "GO:0098863;GO:0099098" "nuclear migration by microtubule mediated pushing forces" 0.949156250699659
-262 0.75351663658925 2 19 "GO:0098869" "cellular oxidant detoxification" 0.924307841359333
-852 0.0202707183726734 2 99 "GO:0098876" "vesicle-mediated transport to the plasma membrane" 0.191861615209196
761 0.286547745122441 2 26 "GO:0098900" "regulation of action potential" 0.654723563063887
824 0.323971303220051 2 19 "GO:0098901" "regulation of cardiac muscle cell action potential" 0.687431236593892
-842 0.238067684159043 3 26 "GO:0098926" "postsynaptic signal transduction" 0.606491941717367
-592 0.24167532398298 4 52 "GO:0099003" "vesicle-mediated transport in synapse" 0.613065879539096
-370 0.584136367497575 2 29 "GO:0099024;GO:0010324" "membrane invagination" 0.841515990125662
-145 0.59800422410769 2 177 "GO:0099120;GO:0051703" "biological process involved in intraspecies interaction between organisms" 0.849527932105382
1612 0.240969862782341 2 7 "GO:0099159;GO:1905244" "regulation of modification of synaptic structure" 0.611647683295638
-2686 0.0987718030951109 4 5 "GO:0099171" "presynaptic modulation of chemical synaptic transmission" 0.423684387403874
-273 0.778682658385714 4 14 "GO:0099174" "regulation of presynapse organization" 0.937817349244803
-98 0.906160866571235 4 19 "GO:0099175" "regulation of postsynapse organization" 0.974967251000625
31 0.940107347037806 2 80 "GO:0099402" "plant organ development" 0.983778168144635
-2650 0.0539527044227121 2 7 "GO:0099504" "synaptic vesicle cycle" 0.321103132589873
-1252 0.168900990250037 5 16 "GO:0099527" "postsynapse to nucleus signaling pathway" 0.537596259115624
